iter	MAE
6337	47164.82477
6338	47163.09788
6339	47161.84809
6340	47160.3627
6341	47159.34479
6342	47158.08484
6343	47157.84125
6344	47156.84765
6345	47155.92534
6346	47155.01245
6347	47155.00827
6348	47154.5377
6349	47154.38424
6350	47154.21564
6351	47153.3223
6352	47152.36009
6353	47152.12119
6354	47148.84528
6355	47148.59433
6356	47146.87506
6357	47146.11284
6358	47144.97232
6359	47144.52563
6360	47143.67445
6361	47141.98074
6362	47139.15523
6363	47137.87581
6364	47137.15814
6365	47136.58499
6366	47136.37826
6367	47135.85825
6368	47135.01103
6369	47134.11374
6370	47133.5006
6371	47133.23754
6372	47132.19946
6373	47130.57392
6374	47130.02348
6375	47127.29239
6376	47125.8251
6377	47125.30266
6378	47124.12953
6379	47123.36408
6380	47122.50481
6381	47122.44214
6382	47120.42383
6383	47120.20514
6384	47118.474
6385	47117.92885
6386	47115.45273
6387	47114.82542
6388	47114.35332
6389	47113.61954
6390	47112.02202
6391	47110.29554
6392	47109.67287
6393	47108.66389
6394	47108.13648
6395	47107.22174
6396	47107.21592
6397	47106.24923
6398	47104.19789
6399	47104.02545
6400	47100.81411
6401	47100.08246
6402	47099.3826
6403	47098.22544
6404	47097.67449
6405	47097.28431
6406	47093.09596
6407	47092.16106
6408	47090.99253
6409	47090.51463
6410	47089.80405
6411	47088.99083
6412	47088.60932
6413	47087.6533
6414	47086.82589
6415	47086.69702
6416	47085.26604
6417	47084.85617
6418	47084.26044
6419	47084.04435
6420	47083.42014
6421	47082.43006
6422	47081.81461
6423	47080.70922
6424	47079.55794
6425	47073.70407
6426	47072.50042
6427	47071.69337
6428	47070.93479
6429	47070.0249
6430	47068.5313
6431	47067.64595
6432	47067.42824
6433	47066.80196
6434	47066.23501
6435	47065.96089
6436	47064.94489
6437	47061.91437
6438	47061.6546
6439	47060.51708
6440	47059.20754
6441	47057.55607
6442	47055.72112
6443	47054.77738
6444	47052.60213
6445	47051.4249
6446	47050.16975
6447	47048.65528
6448	47047.75898
6449	47047.25817
6450	47046.57696
6451	47045.58311
6452	47045.43763
6453	47044.63963
6454	47043.87839
6455	47043.41837
6456	47041.81213
6457	47040.45048
6458	47039.26356
6459	47037.64297
6460	47037.25152
6461	47037.04989
6462	47035.74585
6463	47035.0522
6464	47033.93849
6465	47033.48554
6466	47032.04561
6467	47031.52361
6468	47030.68857
6469	47030.26145
6470	47029.43791
6471	47029.41991
6472	47029.00576
6473	47028.57098
6474	47027.96159
6475	47025.8744
6476	47024.22895
6477	47024.13232
6478	47023.70932
6479	47022.75697
6480	47022.12781
6481	47018.96258
6482	47018.59727
6483	47017.67685
6484	47017.64485
6485	47016.64038
6486	47014.20847
6487	47013.96559
6488	47011.99154
6489	47010.48145
6490	47010.13249
6491	47009.43946
6492	47009.42767
6493	47007.93643
6494	47006.02643
6495	47005.33605
6496	47004.42745
6497	47004.2407
6498	47003.39506
6499	47002.86384
6500	47002.20074
6501	46997.70964
6502	46995.46533
6503	46994.86988
6504	46993.68487
6505	46992.75668
6506	46992.10668
6507	46991.60581
6508	46991.03009
6509	46990.83021
6510	46989.66985
6511	46989.63329
6512	46989.50588
6513	46989.315
6514	46987.8968
6515	46986.80336
6516	46986.44077
6517	46986.02773
6518	46984.39396
6519	46983.16988
6520	46981.67536
6521	46981.01216
6522	46980.8854
6523	46980.3927
6524	46979.56202
6525	46979.05801
6526	46977.17878
6527	46975.53235
6528	46973.29069
6529	46972.14086
6530	46971.25938
6531	46970.28653
6532	46966.53579
6533	46964.65899
6534	46964.15847
6535	46963.71678
6536	46962.90842
6537	46961.2959
6538	46959.96475
6539	46958.39765
6540	46957.0386
6541	46954.91136
6542	46952.08384
6543	46951.2592
6544	46950.58038
6545	46949.69726
6546	46948.14898
6547	46947.14905
6548	46946.71437
6549	46945.76966
6550	46945.37925
6551	46941.5843
6552	46941.50797
6553	46940.56301
6554	46940.29499
6555	46939.55374
6556	46939.19263
6557	46938.77607
6558	46936.72285
6559	46936.17907
6560	46931.71261
6561	46930.68611
6562	46930.19114
6563	46929.69674
6564	46929.09798
6565	46927.7728
6566	46921.36945
6567	46921.00072
6568	46920.21983
6569	46919.40984
6570	46918.38733
6571	46917.67055
6572	46916.18533
6573	46915.71795
6574	46915.3232
6575	46915.01956
6576	46914.24546
6577	46913.50737
6578	46912.59712
6579	46909.20856
6580	46908.35852
6581	46906.74731
6582	46903.4138
6583	46901.19845
6584	46900.9967
6585	46900.35633
6586	46899.33186
6587	46898.14476
6588	46897.72654
6589	46895.30331
6590	46890.76578
6591	46890.24492
6592	46889.36873
6593	46887.73691
6594	46886.12055
6595	46885.59782
6596	46885.37399
6597	46884.83813
6598	46884.37682
6599	46884.27551
6600	46883.81247
6601	46883.14347
6602	46882.03628
6603	46881.05252
6604	46879.20223
6605	46878.94729
6606	46878.60306
6607	46878.02964
6608	46877.04596
6609	46876.60005
6610	46876.34882
6611	46874.74976
6612	46874.2519
6613	46872.81954
6614	46872.22305
6615	46871.7452
6616	46871.37336
6617	46870.89322
6618	46869.64118
6619	46869.1907
6620	46867.02865
6621	46867.0162
6622	46862.90386
6623	46862.48384
6624	46861.70952
6625	46860.75533
6626	46860.04985
6627	46859.92038
6628	46858.9365
6629	46858.47332
6630	46858.32711
6631	46858.01904
6632	46857.76005
6633	46857.25593
6634	46856.44488
6635	46856.13443
6636	46854.89253
6637	46854.61622
6638	46854.53598
6639	46853.7413
6640	46852.82678
6641	46851.81903
6642	46845.42748
6643	46844.11306
6644	46842.9002
6645	46842.42343
6646	46841.90824
6647	46841.34508
6648	46840.277
6649	46839.03864
6650	46836.36441
6651	46835.40002
6652	46830.85948
6653	46830.02121
6654	46829.5931
6655	46829.34913
6656	46828.98034
6657	46826.33809
6658	46825.62061
6659	46824.4209
6660	46824.12237
6661	46823.24416
6662	46822.91005
6663	46822.36569
6664	46821.63328
6665	46820.40753
6666	46819.87629
6667	46819.6138
6668	46818.38542
6669	46818.10979
6670	46817.61333
6671	46814.76824
6672	46813.20438
6673	46811.21288
6674	46811.17192
6675	46810.76046
6676	46807.5442
6677	46805.322
6678	46804.57246
6679	46804.09296
6680	46803.44368
6681	46802.60918
6682	46802.19309
6683	46801.77236
6684	46796.35035
6685	46796.08047
6686	46795.46488
6687	46793.91713
6688	46793.47614
6689	46792.63136
6690	46791.83969
6691	46789.98121
6692	46789.48861
6693	46789.41544
6694	46788.46125
6695	46787.43512
6696	46786.92549
6697	46786.38955
6698	46782.15201
6699	46782.06434
6700	46780.66045
6701	46780.55121
6702	46779.91545
6703	46779.11786
6704	46778.66968
6705	46774.12548
6706	46773.95762
6707	46773.02876
6708	46772.65812
6709	46772.30026
6710	46771.8238
6711	46771.34919
6712	46771.00964
6713	46770.48018
6714	46770.11371
6715	46768.79289
6716	46767.06186
6717	46765.51465
6718	46764.3295
6719	46763.05498
6720	46762.16059
6721	46761.79935
6722	46761.55206
6723	46759.44698
6724	46758.32239
6725	46758.08937
6726	46757.38067
6727	46756.62265
6728	46756.30691
6729	46753.32198
6730	46751.28965
6731	46750.74732
6732	46748.19707
6733	46747.61669
6734	46745.61562
6735	46745.09648
6736	46743.7731
6737	46743.26371
6738	46742.34358
6739	46741.73835
6740	46740.6912
6741	46740.2525
6742	46739.21304
6743	46738.43548
6744	46735.35216
6745	46734.5711
6746	46734.01037
6747	46733.44581
6748	46732.75395
6749	46732.28542
6750	46730.94257
6751	46729.68948
6752	46729.14454
6753	46729.0385
6754	46728.0685
6755	46725.68228
6756	46724.5966
6757	46724.35756
6758	46723.42161
6759	46722.37687
6760	46720.73397
6761	46717.8022
6762	46717.27572
6763	46716.94484
6764	46716.07377
6765	46713.40281
6766	46712.559
6767	46710.98022
6768	46709.56733
6769	46707.50615
6770	46706.23026
6771	46705.85568
6772	46705.6613
6773	46704.92546
6774	46704.89979
6775	46704.35942
6776	46703.18608
6777	46702.77785
6778	46701.60257
6779	46700.27418
6780	46697.73509
6781	46697.66413
6782	46697.08241
6783	46695.31437
6784	46694.61744
6785	46694.13899
6786	46693.20191
6787	46688.30374
6788	46687.42675
6789	46686.90566
6790	46686.34794
6791	46685.78904
6792	46685.20349
6793	46682.87525
6794	46682.28455
6795	46681.45903
6796	46680.77089
6797	46680.25871
6798	46678.90574
6799	46677.82269
6800	46676.62364
6801	46675.96254
6802	46673.798
6803	46673.34028
6804	46672.96101
6805	46672.54883
6806	46670.74504
6807	46670.29347
6808	46668.14631
6809	46668.05543
6810	46667.99338
6811	46667.47411
6812	46666.06169
6813	46665.61725
6814	46665.40218
6815	46664.18602
6816	46663.54602
6817	46660.00755
6818	46659.1081
6819	46658.35452
6820	46657.17785
6821	46656.88868
6822	46655.77761
6823	46654.28436
6824	46654.04497
6825	46653.98017
6826	46652.68737
6827	46651.37793
6828	46651.29666
6829	46649.01295
6830	46648.28931
6831	46646.74837
6832	46645.78503
6833	46645.12784
6834	46644.88054
6835	46644.06959
6836	46643.60457
6837	46643.27852
6838	46642.38612
6839	46642.37801
6840	46642.04137
6841	46641.94182
6842	46641.46327
6843	46640.85941
6844	46640.41868
6845	46638.66774
6846	46637.91111
6847	46636.966
6848	46636.83384
6849	46636.65249
6850	46635.82385
6851	46634.7694
6852	46633.91486
6853	46633.72495
6854	46631.51862
6855	46630.45367
6856	46630.3078
6857	46629.31131
6858	46628.53583
6859	46627.8805
6860	46627.83104
6861	46627.18835
6862	46624.87081
6863	46623.95875
6864	46623.26121
6865	46620.68518
6866	46619.7358
6867	46619.01422
6868	46618.32866
6869	46616.00198
6870	46615.03104
6871	46613.95503
6872	46612.60567
6873	46612.43096
6874	46610.06982
6875	46609.1406
6876	46608.70684
6877	46607.82138
6878	46606.69635
6879	46606.18828
6880	46605.92354
6881	46605.56179
6882	46604.84517
6883	46603.13628
6884	46601.85838
6885	46601.03617
6886	46600.08903
6887	46598.85159
6888	46597.23357
6889	46596.19988
6890	46595.74835
6891	46594.1968
6892	46593.7239
6893	46592.35906
6894	46591.44263
6895	46590.95286
6896	46590.58624
6897	46588.94041
6898	46588.14179
6899	46587.51968
6900	46586.6424
6901	46586.22926
6902	46585.39618
6903	46583.22117
6904	46582.4358
6905	46582.0551
6906	46581.42106
6907	46580.20518
6908	46579.85088
6909	46579.14971
6910	46578.0511
6911	46577.14615
6912	46575.49333
6913	46574.84203
6914	46574.78676
6915	46572.22986
6916	46571.22741
6917	46570.88063
6918	46569.23646
6919	46569.21963
6920	46569.19566
6921	46567.7576
6922	46567.40784
6923	46567.09521
6924	46567.01174
6925	46565.6413
6926	46565.58059
6927	46564.90176
6928	46564.79492
6929	46564.34824
6930	46563.69985
6931	46562.86372
6932	46562.2362
6933	46561.5128
6934	46560.87692
6935	46560.44014
6936	46559.88519
6937	46559.19444
6938	46557.74409
6939	46556.4675
6940	46556.3558
6941	46555.91497
6942	46555.35114
6943	46554.59245
6944	46554.47147
6945	46554.08233
6946	46553.47095
6947	46553.10763
6948	46552.14732
6949	46550.52275
6950	46550.20866
6951	46549.5334
6952	46546.56119
6953	46545.18421
6954	46544.8146
6955	46543.51534
6956	46542.13452
6957	46541.58959
6958	46540.58429
6959	46540.04568
6960	46539.31524
6961	46537.73034
6962	46537.24161
6963	46536.60465
6964	46535.7961
6965	46533.35459
6966	46532.94466
6967	46532.68021
6968	46531.64
6969	46531.17705
6970	46529.93194
6971	46529.2337
6972	46528.892
6973	46527.90685
6974	46527.55524
6975	46527.29832
6976	46526.32916
6977	46525.12005
6978	46524.53324
6979	46523.48528
6980	46523.18243
6981	46519.17503
6982	46518.50604
6983	46517.18405
6984	46515.77149
6985	46514.06532
6986	46513.87231
6987	46512.22117
6988	46511.09405
6989	46510.47703
6990	46509.12671
6991	46507.61059
6992	46507.29112
6993	46506.85603
6994	46505.33453
6995	46502.3528
6996	46500.67007
6997	46500.64683
6998	46500.26819
6999	46499.76473
7000	46497.5716
7001	46496.65693
7002	46493.81471
7003	46492.93637
7004	46492.41334
7005	46492.05957
7006	46491.22022
7007	46489.31361
7008	46488.94533
7009	46488.34696
7010	46487.67078
7011	46486.35793
7012	46485.59989
7013	46485.17811
7014	46484.96697
7015	46483.4555
7016	46482.87582
7017	46482.31377
7018	46482.11438
7019	46481.72201
7020	46481.58931
7021	46481.50648
7022	46479.5559
7023	46479.07792
7024	46478.04853
7025	46476.45451
7026	46475.57275
7027	46475.0552
7028	46473.80082
7029	46473.24221
7030	46472.10825
7031	46471.39924
7032	46470.7941
7033	46470.50397
7034	46470.33463
7035	46469.5687
7036	46469.03858
7037	46468.72156
7038	46468.13048
7039	46466.48185
7040	46466.36082
7041	46464.48564
7042	46464.47459
7043	46463.5775
7044	46461.55055
7045	46460.36027
7046	46459.20771
7047	46457.70881
7048	46456.62026
7049	46455.83396
7050	46455.71115
7051	46454.59444
7052	46454.22921
7053	46453.53261
7054	46452.96412
7055	46452.66606
7056	46452.01243
7057	46450.77528
7058	46446.8205
7059	46445.9256
7060	46445.20208
7061	46445.16336
7062	46444.32663
7063	46441.03524
7064	46439.87542
7065	46439.77422
7066	46439.43395
7067	46438.91719
7068	46438.013
7069	46437.91846
7070	46436.6081
7071	46436.57514
7072	46436.30411
7073	46435.65305
7074	46435.41797
7075	46432.21768
7076	46431.78102
7077	46431.74522
7078	46431.08909
7079	46430.29663
7080	46429.62296
7081	46429.59308
7082	46429.52892
7083	46429.51205
7084	46429.13874
7085	46428.70909
7086	46428.03098
7087	46427.6031
7088	46427.52253
7089	46425.87408
7090	46424.13516
7091	46423.96799
7092	46423.0889
7093	46422.60617
7094	46422.06891
7095	46421.77574
7096	46420.89513
7097	46420.61272
7098	46419.33747
7099	46418.83251
7100	46417.54296
7101	46416.46938
7102	46416.18098
7103	46415.41847
7104	46414.95923
7105	46414.89889
7106	46414.0464
7107	46413.03812
7108	46413.01984
7109	46412.57321
7110	46411.44632
7111	46410.52585
7112	46410.22971
7113	46409.27418
7114	46408.4792
7115	46408.26583
7116	46407.33838
7117	46406.22413
7118	46406.17756
7119	46405.67772
7120	46404.35243
7121	46403.84499
7122	46403.65914
7123	46402.82587
7124	46402.30294
7125	46401.95386
7126	46401.78368
7127	46401.05948
7128	46400.3569
7129	46399.25362
7130	46398.33874
7131	46397.81417
7132	46397.51887
7133	46397.20344
7134	46397.09044
7135	46396.45126
7136	46394.05616
7137	46393.2092
7138	46391.62105
7139	46391.43998
7140	46391.30373
7141	46390.9685
7142	46390.23893
7143	46388.83396
7144	46388.18224
7145	46387.30471
7146	46383.96669
7147	46383.1632
7148	46382.97653
7149	46382.33502
7150	46381.59133
7151	46380.55108
7152	46379.94184
7153	46379.00018
7154	46378.18781
7155	46378.03048
7156	46377.86734
7157	46376.79293
7158	46376.17224
7159	46375.4514
7160	46375.15776
7161	46374.91562
7162	46374.4708
7163	46373.01433
7164	46372.60399
7165	46372.07728
7166	46371.62069
7167	46370.29236
7168	46369.65587
7169	46369.10677
7170	46368.63908
7171	46366.76286
7172	46365.60427
7173	46363.93803
7174	46363.16938
7175	46362.77593
7176	46360.82992
7177	46360.5492
7178	46359.70861
7179	46357.40118
7180	46356.69725
7181	46356.28426
7182	46355.76533
7183	46355.39577
7184	46355.07699
7185	46354.64691
7186	46353.69504
7187	46353.35362
7188	46352.863
7189	46351.97648
7190	46351.16421
7191	46350.68122
7192	46350.22024
7193	46349.55991
7194	46348.74158
7195	46348.55792
7196	46348.08699
7197	46347.5485
7198	46347.28914
7199	46346.54993
7200	46346.1667
7201	46344.4178
7202	46342.78138
7203	46342.64143
7204	46341.66367
7205	46341.42706
7206	46341.09479
7207	46340.64968
7208	46340.13143
7209	46339.32054
7210	46338.35269
7211	46337.3534
7212	46337.08642
7213	46336.73856
7214	46336.06735
7215	46335.49714
7216	46334.72151
7217	46332.55269
7218	46331.38639
7219	46330.90834
7220	46330.50866
7221	46329.59986
7222	46329.16855
7223	46328.10967
7224	46326.92816
7225	46326.25745
7226	46325.6754
7227	46325.42932
7228	46324.81739
7229	46324.09238
7230	46323.41473
7231	46322.36219
7232	46322.15243
7233	46321.98899
7234	46321.835
7235	46318.31294
7236	46317.97955
7237	46317.53334
7238	46316.66702
7239	46315.23151
7240	46314.98587
7241	46314.85172
7242	46314.57917
7243	46314.46076
7244	46314.23937
7245	46311.77244
7246	46310.50712
